TableID,Direction,IsKey,RowGUID,IsAttribute,OwnerID,HeaderID
397,"Y",0,"{9F9ED2B9-A3EC-482A-B27C09BC48A40BFA}",0,1012,5014
397,"Y",0,"{DEFFE833-1D62-4F9E-9DC29191C5C61F8D}",0,1012,5015
397,"Y",0,"{BB670A40-69F2-455F-B422BEC41E0C4C55}",0,1012,5016
397,"Y",0,"{F93BD0B4-10A1-49B0-B28906F117838162}",0,1012,5017
397,"Y",0,"{DF071123-D5A2-446A-946207D50ACCD045}",0,1012,5018
397,"Y",0,"{5D2DBFED-0534-4200-916A9BB9BBAEF721}",0,1012,5019
397,"Y",0,"{58FE6270-F15F-40C6-8C0DB6F9400C08A4}",0,1012,5020
397,"Y",0,"{7D15B6A6-7E33-43D2-9B21B060E822D02E}",0,1012,5021
397,"Y",0,"{A71D3B3D-D13D-4DDF-BB8FA8A2B8758CA5}",0,1012,5022
397,"Y",0,"{928838C8-147F-4FF5-80328216B300BC1F}",0,1012,5023
397,"Y",0,"{9DA2AFF4-6C1C-4FB8-92AE44387A2A4818}",0,1012,5024
397,"Y",0,"{DABABF6C-8E43-41ED-B27FB88AAD264D97}",0,1012,5025
397,"Y",0,"{36A8FE93-30D3-49BE-84B45513E818DC31}",0,1012,5026
397,"Y",0,"{11F6F4EF-B781-4789-835599E49142119A}",0,1012,5027
397,"Y",0,"{C85F29C3-C034-4B28-8D80DE504C895E88}",0,1012,5028
397,"Y",0,"{F7911344-AAFC-460A-9E572239A9C793F9}",0,1012,5029
397,"Y",0,"{EC18DFEB-CEB0-4B4F-A3B1FCE54E305B38}",0,1012,5030
397,"Y",0,"{B23D3FD0-D37F-494C-9D48017E19DF1822}",0,1012,5031
397,"Y",0,"{E7F07C1E-37A6-4328-86511E63B3720AD9}",0,1012,5032
397,"Y",0,"{02C80C91-DCFF-4DA7-A3EA2881920BDD24}",0,1012,5033
397,"Y",0,"{503FD717-7EDB-484D-88CB78ABE0F1FD9F}",0,1012,5034
397,"Y",0,"{AEB9D421-1436-497B-943A67677A5F183A}",0,1012,5035
397,"Y",0,"{F003E139-43C8-42A7-8978574B551352E4}",0,1012,5036
397,"Y",0,"{E18B376E-DC84-460F-B2D85CC3D5BCDD8F}",0,1012,5037
397,"Y",0,"{57AEC112-6C9E-4A34-94A9C6EF45A0A290}",0,1012,5038
397,"Y",0,"{2EA59851-9F3E-4911-9FA5E525932BB02C}",0,1012,5039
397,"Y",0,"{96200A79-797C-4CCE-A2486942A43FD377}",0,1012,5040
397,"Y",0,"{7A8BDA51-C199-408A-AFE6F60B65167C79}",0,1012,5041
397,"Y",0,"{E4F8FC72-E1B6-4D44-8B9C661976CA9BD3}",0,1012,5042
397,"Y",0,"{E876B2BE-B621-478B-87F5A707ED66793C}",0,1012,5043
397,"Y",0,"{0423FB64-425D-459A-B85430F601237B5A}",0,1012,5044
397,"Y",0,"{E1489EA6-2F35-41DF-81D401E937979813}",0,1012,5045
397,"Y",0,"{6507BE22-C09B-4BF7-9F6E2F2B357991BC}",0,1012,5046
397,"Y",0,"{A263688D-C896-4925-8C35A16EB489F36F}",0,1012,5047
397,"Y",0,"{5148A99C-87B1-401C-859E99F4024BA9DA}",0,1012,5048
397,"Y",0,"{79CFCA44-35B9-432C-B92E08E52FE2D838}",0,1012,5049
397,"Y",0,"{91DBD60D-1CE8-4E22-8CCAF966AFBABC7C}",0,1012,5050
397,"Y",0,"{FAC0656B-658C-4E72-BE1C5D9FAF0E6226}",0,1012,5051
397,"Y",0,"{4C4C3A06-4430-43E5-AA7A8D20862C5968}",0,1012,5052
397,"Y",0,"{7434C42C-933A-4607-90B0C7897EB3884E}",0,1012,5053
397,"Y",0,"{BA53E0C3-676B-4A1F-80C856274DEFEFDA}",0,1012,5054
397,"Y",0,"{2CF9C858-F912-4A42-8CC7FC9B48D98713}",0,1012,5055
397,"Y",0,"{05C5A1D7-5D95-4C01-81BC5F18A2B4DCA9}",0,1012,5056
397,"Y",0,"{A2290208-52F4-4F8C-A4609D203A71A03B}",0,1012,5057
397,"Y",0,"{BD34DAA4-EE51-4170-AF48ED929437C4DD}",0,1012,5058
397,"Y",0,"{00CB48F9-9EE4-46E1-84C2542A06E0B3D7}",0,1012,5059
397,"Y",0,"{FA3BBE18-4CD7-444E-941DCA6861FC5B86}",0,1012,5060
397,"Y",0,"{9617267C-A25A-43CF-87AEAD3E82F943C1}",0,1012,5061
397,"Y",0,"{7CFF5C78-99D7-4252-BFEE5AFBBDC813AC}",0,1012,5062
397,"Y",0,"{5E12C013-743F-4B46-9F60F8EDCC2987C4}",0,1012,5063
397,"Y",0,"{8718CB92-9CF9-4CCD-881FD1AF6F31255B}",0,1012,5064
397,"Y",0,"{67EC7566-223B-46C1-A2F0DF329CB6A861}",0,1012,5065
397,"Y",0,"{E3184E47-19A7-43E1-B1659087CDFCECA1}",0,1012,5066
397,"Y",0,"{EFE45D95-8CD3-4053-8BD19EB10C4470D6}",0,1012,5067
397,"Y",0,"{18CA7CDA-85A2-481B-95EA61F727266E34}",0,1012,5068
397,"Y",0,"{A151210D-3C56-4F3C-A4342A94DC0AF63A}",0,1012,5069
397,"Y",0,"{4BD43436-4A3F-4044-A1632CD68158751F}",0,1012,5070
397,"Y",0,"{99BE0238-599E-442F-977D3CA3B42D76C0}",0,1012,5071
397,"Y",0,"{EA849D64-FD16-4CA6-A84895B27B8298EC}",0,1012,5072
397,"Y",0,"{CE6AA0FA-E481-45E7-B24D4283CF85C1CB}",0,1012,5073
397,"Z",-1,"{5F967A4D-8639-4A87-AD76ED8C6FDC360A}",0,1012,5074
485,"X",0,"{CCCA5E17-DFDE-438E-B93D133F0D5AB123}",0,1012,5075
485,"X",0,"{1429B1F3-1C9B-42D1-B07408A8BF16083F}",0,1012,5076
485,"X",0,"{1C8C0326-5704-40BB-904AB82D8C9792F0}",0,1012,5077
485,"X",0,"{0603388A-507D-49BD-BCB11CB1B6A5FC7B}",0,1012,5078
485,"X",0,"{9A77E298-969C-4AE8-A8759EE5D88C9E16}",0,1012,5079
485,"X",0,"{A4A3F24C-2C92-416C-AC2ADED2F8EDFB75}",0,1012,5080
485,"X",0,"{EAC3008D-540D-445B-8701E126FC55AF7C}",0,1012,5081
485,"X",0,"{BAF17976-7219-48E0-918B9D1EF2D84621}",0,1012,5082
485,"X",0,"{F9ADCC3C-FBC7-4BAC-B7E86D036630D680}",0,1012,5083
485,"X",0,"{1550FBDB-D2B7-4D0B-8DF5DE46B238B137}",0,1012,5084
485,"Y",0,"{A31208C6-E821-4163-AB2A31F33CD6565C}",0,1012,5085
485,"Y",0,"{F3B867D9-7613-4C6D-A9706267E21E3021}",0,1012,5086
485,"Y",0,"{63A69420-AA70-4EDD-97167F9B7190453E}",0,1012,5087
485,"Y",0,"{DFE8FC4A-A8A2-4619-92BD0C5B889C3307}",0,1012,5088
485,"Y",0,"{9B386B31-0DB5-43DE-9C669AAF436012D3}",0,1012,5089
485,"Y",0,"{898AA165-CD06-4725-9B36F8EAEF09675D}",0,1012,5090
485,"Y",0,"{95231119-4040-4B16-BE1293B673C97691}",0,1012,5091
485,"Y",0,"{9D3A786A-EDFB-452D-AA867BD7EC1D26BA}",0,1012,5092
485,"Y",0,"{D2544F9D-D9BE-4967-B6210A780807203C}",0,1012,5093
485,"Y",0,"{636FAB23-73AC-497A-882C340207BCF451}",0,1012,5094
485,"Y",0,"{2E78DC3F-A4F3-403B-B9D967C6722F9291}",0,1012,5095
485,"Y",0,"{40B81AD0-E640-440B-9DC3A04F205E64E3}",0,1012,5096
485,"Y",0,"{04CBECAD-C389-4FDE-8F545CEA37594639}",0,1012,5097
485,"Y",0,"{925323FA-8178-41E4-BB3B1C475B337B35}",0,1012,5098
485,"Y",0,"{98474501-B604-4EBE-A7B7CE56913159F5}",0,1012,5099
485,"Y",0,"{23175932-4E02-4288-91E9A873DDF76A49}",0,1012,5100
485,"Y",0,"{FBDB7668-23D7-435C-90B4C484481CFF7B}",0,1012,5101
485,"Y",0,"{6D24CE3E-08C0-4BC1-958930C4D792D846}",0,1012,5102
485,"Y",0,"{C725639E-427C-4A2E-A2C6DC6E40E697C5}",0,1012,5103
485,"Y",0,"{1092FC76-F1C4-4598-AC3FF2C76384E467}",0,1012,5104
485,"Y",0,"{188287E3-8AE7-47EF-91D6D9DC68CF95EF}",0,1012,5105
485,"Y",0,"{B7AD106F-94E0-448A-A6A2EF6A565ABCCB}",0,1012,5106
485,"Y",0,"{ABF9F6E3-03B7-4DC0-B81F1A4A96D31E81}",0,1012,5107
485,"Y",0,"{A8F80C13-2EDA-46FF-B76A7CD2B32D41DC}",0,1012,5108
485,"Y",0,"{00DBB8D5-B62A-4F24-92E8B6DA27F791D6}",0,1012,5109
485,"Y",0,"{37CFF3B6-B05B-4FFE-9DB7C6F58BD4500A}",0,1012,5110
485,"Y",0,"{A56F0F5C-4C2F-4DAE-88915C251BDEE6BA}",0,1012,5111
485,"Y",0,"{834A5D75-25F1-490B-8CDEC7AAC1E1CE6D}",0,1012,5112
485,"Y",0,"{6080DBD3-45E6-48D2-8B3F00C46D0FBBCD}",0,1012,5113
485,"Y",0,"{E4B00263-ED19-49D4-8E886D01466DA06D}",0,1012,5114
485,"Y",0,"{9B3CD8D6-496F-4C32-93FDC80D0B73F30D}",0,1012,5115
485,"Y",0,"{F3F89BF9-5E8C-4768-ACEF2B8374C2136F}",0,1012,5116
485,"Y",0,"{F15631A7-D93D-4341-89BC3958F02B4B0A}",0,1012,5117
485,"Y",0,"{D71D7537-B4F6-478B-890A8E8892933FCF}",0,1012,5118
485,"Y",0,"{361E1E8C-3D85-4DED-96F66883F932E781}",0,1012,5119
485,"Y",0,"{3F161074-539F-428A-9D8450AA44F113A6}",0,1012,5120
485,"Y",0,"{BD079853-EFAE-4E3F-ADDFE08C948C705B}",0,1012,5121
485,"Y",0,"{7A061E7F-60C7-407E-A872A2908F49FE04}",0,1012,5122
485,"Y",0,"{F04347DA-FE6A-459D-85060817EFEED219}",0,1012,5123
485,"Y",0,"{EE1A90A5-A7A8-40F8-B936E9D639C8E29C}",0,1012,5124
485,"Y",0,"{C4C01DA0-07FD-458C-97F2EF283AB7527C}",0,1012,5125
485,"Y",0,"{3C7CD0DF-6517-4038-837A7BD9D9860C01}",0,1012,5126
485,"Y",0,"{13C5E079-4876-4DDA-BF02733E461DE0C0}",0,1012,5127
485,"Y",0,"{1D8A7B73-8D5A-4633-B13D9B056375D94D}",0,1012,5128
485,"Y",0,"{D74F85BE-1CC6-4DD4-94FE9F4663B1539F}",0,1012,5129
485,"Y",0,"{7042A769-730D-4DD0-B7F613BDFFB138AE}",0,1012,5130
485,"Y",0,"{FC4F8EB9-120D-417C-B821EE5DDFBB5661}",0,1012,5131
485,"Y",0,"{DD5384EE-3EC4-45B4-9850085AC79C61D2}",0,1012,5132
485,"Y",0,"{4484BF21-22AF-4D70-A247D33279E61994}",0,1012,5133
485,"Y",0,"{984393A8-B504-49F9-8DC6DC02C73D4226}",0,1012,5134
485,"Y",0,"{A073E93D-0240-44F8-916A1F4608416FB3}",0,1012,5135
485,"Y",0,"{0E211B9B-C89F-48F4-8D95192498061608}",0,1012,5136
485,"Y",0,"{31F631F5-38BA-4166-B9EE445C07B59B47}",0,1012,5137
485,"Y",0,"{DC40C77B-21E5-4558-82F197C1B09687D6}",0,1012,5138
485,"Y",0,"{E5C1F9EB-8564-4C05-BD7AF302F2348D8C}",0,1012,5139
485,"Y",0,"{E299BDA6-F017-4C21-8558FFC8E424B2C7}",0,1012,5140
485,"Y",0,"{80EB4308-EE58-426C-AB81094A688FA06E}",0,1012,5141
485,"Y",0,"{9875C7B4-A7B4-4AC9-BD40F3F4B1E359F2}",0,1012,5142
485,"Y",0,"{F8F4F67E-5584-4D2C-81B3CFDCF5D5B133}",0,1012,5143
485,"Y",0,"{52CAF5C4-1C5A-43D5-AEB4E52612F4891C}",0,1012,5144
485,"Y",0,"{815E00A5-0D21-40E4-BF3BCCA1FCE2F379}",0,1012,5145
485,"Y",0,"{007DA7E9-EB6F-41D0-9F253DFB05F0D2DF}",0,1012,5146
485,"Y",0,"{51EF6DAD-B12C-4295-9B1ADB1E0BDDD29F}",0,1012,5147
485,"Y",0,"{005C9709-A1A9-4012-A8CCF1AD91396E7F}",0,1012,5148
485,"Y",0,"{56FD2125-1D81-4054-918660ECDA9B3D85}",0,1012,5149
485,"Y",0,"{44A5C529-8AA0-4101-93A0089281FB8455}",0,1012,5150
485,"Y",0,"{BE0CF646-F2B5-4285-87796E64AA8A4B29}",0,1012,5151
485,"Y",0,"{3E107B46-9203-4109-A9814240719E9CEA}",0,1012,5152
485,"Y",0,"{355F4E3B-B129-4178-9D38FE6E7991F6BF}",0,1012,5153
485,"Y",0,"{267E08D6-1507-4BA5-91D9F3D368DED9F1}",0,1012,5154
485,"Y",0,"{E3233FC2-27E0-41BD-9F6B1FDACDC6A5FE}",0,1012,5155
485,"Y",0,"{6C7AA62A-FD4B-475D-8F25FE26E5130507}",0,1012,5156
485,"Y",0,"{79153AF2-6FC6-497D-8AFDE5B622206321}",0,1012,5157
485,"Y",0,"{865CA92B-59BC-4447-86F961B058E4414F}",0,1012,5158
485,"Y",0,"{45CA48BE-D41A-45B6-BFEBCD350D66A532}",0,1012,5159
485,"Y",0,"{9D2B27D9-F6E1-4E67-A01680B754F8435F}",0,1012,5160
485,"Y",0,"{4928C2EC-B833-4796-BD6A5DC2AADF4BFB}",0,1012,5161
485,"Y",0,"{8946C925-A3C8-4EDE-875DC8B6FF3871CA}",0,1012,5162
485,"Y",0,"{C76D5262-37F6-404D-8741CA40E6C6B6CE}",0,1012,5163
485,"Y",0,"{42497977-4D69-483C-B15F903D1CCEB921}",0,1012,5164
485,"Y",0,"{059CD177-403C-478A-964318B0577D00AD}",0,1012,5165
485,"Y",0,"{7C361423-B8A7-4579-86DE72461AAD6432}",0,1012,5166
485,"Y",0,"{F04F26A3-3501-493F-A2014E01B8B0EE3D}",0,1012,5167
485,"Y",0,"{0C243A46-542A-497E-AC832978A6D264B5}",0,1012,5168
485,"Y",0,"{CF69078D-6948-4F3F-A7E673EAF7265D77}",0,1012,5169
485,"Y",0,"{78AB1C6C-6A94-4B4D-B2842A74397D294F}",0,1012,5170
485,"Y",0,"{3BE82AE8-D811-455B-B1E2BDFD6297E38D}",0,1012,5171
485,"Y",0,"{A25CCE5D-0FFC-4E56-894284C19137893F}",0,1012,5172
485,"Y",0,"{F699D753-C720-476A-859DD703BC145AA1}",0,1012,5173
485,"Y",0,"{F2C18F16-EDC0-4808-B58F0A47554D71DF}",0,1012,5174
485,"Y",0,"{BC78A0F9-6192-4A54-9F28FE0AD0CB6083}",0,1012,5175
485,"Y",0,"{CAC0EC3C-2760-4C0C-B8B431C6258965B3}",0,1012,5176
485,"Y",0,"{6369C32E-99B5-4AD9-A8D7EE0439B5F8D8}",0,1012,5177
485,"Y",0,"{2D1946CE-E583-4058-982B375A2B9F210C}",0,1012,5178
485,"Y",0,"{358C3AE5-95D2-45BF-91F0067F0F1D14F0}",0,1012,5179
485,"Y",0,"{A74E6940-0A09-4132-A9B145DA20F243AD}",0,1012,5180
485,"Y",0,"{ECC96D7E-27AB-4F5A-BC3AE4C69CA8681D}",0,1012,5181
485,"Y",0,"{308B7258-7247-464E-BBF69F1C80FEDAD2}",0,1012,5182
485,"Y",0,"{BA8F1D68-A035-4AD9-BEDA9DB499A9EC70}",0,1012,5183
485,"Y",0,"{DABD3819-91AA-4D65-A5F447C8FDDCD29F}",0,1012,5184
485,"Y",0,"{CA75A017-8BA0-485B-A180D94762DC9854}",0,1012,5185
485,"Y",0,"{04B08B47-0F7D-4577-81EBA299DBD97281}",0,1012,5186
485,"Y",0,"{60A40B2F-5E4D-4EF7-9F7C6163BCF4CFC4}",0,1012,5187
485,"Y",0,"{1E6A4F7F-406E-4D3D-B133B87869142FAC}",0,1012,5188
485,"Y",0,"{EEA88DA2-3B73-4764-A7483DBB8EED7A98}",0,1012,5189
485,"Y",0,"{2330835B-C586-48AB-A2272FA29FEFC390}",0,1012,5190
485,"Y",0,"{E340AF76-FACA-480A-9810DB805D6958BC}",0,1012,5191
485,"Y",0,"{B79C683A-CA7D-423F-98B5FD60F4D36CBD}",0,1012,5192
485,"Y",0,"{126FF0D6-471E-4813-8A3DE4841D827E52}",0,1012,5193
485,"Y",0,"{059B9652-0A85-4ADA-87E07C3E684B1568}",0,1012,5194
485,"Y",0,"{8A3443B3-8CA5-4B6A-878CCFE76D38C8F4}",0,1012,5195
485,"Y",0,"{5BC63F4D-2586-4CCC-934FD0303141EA6C}",0,1012,5196
485,"Y",0,"{AFC6B6A9-6980-47F2-AD0676C5B782D34F}",0,1012,5197
485,"Y",0,"{A5B94CD7-692B-4E2F-950314A4159157C5}",0,1012,5198
485,"Y",0,"{0D748ECC-3616-40DA-9ECDB630FC278A7D}",0,1012,5199
485,"Y",0,"{8602FFDA-894D-406F-BC6E1B48609166EE}",0,1012,5200
485,"Y",0,"{0F4DCC92-BAB4-4DFA-9427EDD0870A03E8}",0,1012,5201
485,"Y",0,"{2312E8B0-7AB2-4DA5-982B9A78A0057179}",0,1012,5202
485,"Y",0,"{CC278469-E073-4BA2-91AA5266CD3550F6}",0,1012,5203
485,"Y",0,"{320720E8-511E-4CCE-ACFC58A05D21C1B3}",0,1012,5204
485,"Y",0,"{C57ADDA5-399C-4BFD-94AFD32E1294B219}",0,1012,5205
485,"Y",0,"{28723DED-952B-44E1-AC1C81E497E8980D}",0,1012,5206
485,"Y",0,"{FA4C0564-0AFA-4790-BDADA6FB736C5904}",0,1012,5207
485,"Y",0,"{95D54FA8-B3E8-4E1B-A5686CCEFE56116D}",0,1012,5208
485,"Y",0,"{43DFDBE2-6EBA-464E-9B1DE9BCE7D67FC0}",0,1012,5209
485,"Y",0,"{F3B3DAE7-9BEA-49ED-974530729F6B893B}",0,1012,5210
485,"Y",0,"{B933185D-1457-4E8D-81FF311E5A52B4F7}",0,1012,5211
485,"Y",0,"{564E055C-792A-4A42-85D7F99980DEA353}",0,1012,5212
485,"Y",0,"{4F8F3852-063B-48D0-87477EB139AA3E8F}",0,1012,5213
485,"Y",0,"{32601F78-5710-4800-90D234A1FF28F87A}",0,1012,5214
485,"Y",0,"{46CE3BC3-1F4B-4746-9D3C58A980244C62}",0,1012,5215
485,"Y",0,"{76F6546D-FD0A-46BC-9E4FB658A494E146}",0,1012,5216
485,"Y",0,"{41BA86DC-8C07-4272-90B14DA5AFF54502}",0,1012,5217
485,"Y",0,"{32466A49-14AA-474C-8539E2DF24502B68}",0,1012,5218
485,"Y",0,"{A3E93620-F16C-44B6-A140F7C53A5DC55B}",0,1012,5219
485,"Y",0,"{94C818FB-D5FE-435A-970ADE1D24D94C3E}",0,1012,5220
485,"Y",0,"{66884EC9-D80C-45D9-A7E91704FA5D583D}",0,1012,5221
485,"Y",0,"{CC71DF1F-AA09-421D-8C1C9C19664BB17A}",0,1012,5222
485,"Y",0,"{2010ADAF-8B6F-4993-9D595ED01D2E063F}",0,1012,5223
485,"Y",0,"{3933B98D-140D-4E53-B09B518A27D987CD}",0,1012,5224
485,"Y",0,"{3FFA099A-9B95-44E0-A2A9D3FCB88189AA}",0,1012,5225
485,"Y",0,"{467D4ED9-A330-4CFA-A63469DDF90C2839}",0,1012,5226
485,"Y",0,"{A9457B1F-01A5-4649-800BC3727F883FD1}",0,1012,5227
485,"Y",0,"{BC468FC1-B824-4A6F-8E573F554BCB58D7}",0,1012,5228
485,"Y",0,"{9B4B70C2-05EE-4FED-8F012C4B332EA064}",0,1012,5229
485,"Y",0,"{70F7BFB6-7992-45AF-AA82D2A209928937}",0,1012,5230
485,"Y",0,"{CBEB53FE-70C3-4851-8088C68A7A320895}",0,1012,5231
485,"Y",0,"{E00523B0-BA5D-47B6-ADFE93535837F187}",0,1012,5232
485,"Y",0,"{AD3588C6-4FA0-42E3-9EB7748A753E938E}",0,1012,5233
485,"Y",0,"{F93BB8A5-9484-4611-875D4187F8C8B8B7}",0,1012,5234
485,"Y",0,"{B1C5160F-D05C-4902-90FEC195A19B8D74}",0,1012,5235
485,"Y",0,"{D85F04D4-281A-4EBB-9CDF5081046E6090}",0,1012,5236
485,"Y",0,"{A6053892-0EED-4EA5-8972CA34F4DEED3E}",0,1012,5237
485,"Y",0,"{04C87377-C105-4EA3-B7ECC432FB5397B2}",0,1012,5238
485,"Y",0,"{44E7AA84-1C14-406F-98EDB0D59B97C9AF}",0,1012,5239
485,"Y",0,"{2B772E25-219D-47E3-A41680D17842BCD8}",0,1012,5240
485,"Y",0,"{3845C86D-B925-49DC-9C3319BC38E907DC}",0,1012,5241
485,"Y",0,"{0654EB82-78A5-429D-B84DBE4E92680B4E}",0,1012,5242
485,"Y",0,"{2A263BB3-7396-414C-BD3D18E0A18DDDC1}",0,1012,5243
485,"Y",0,"{DBF4BC18-0CB6-4B55-98D07128E2EAD367}",0,1012,5244
485,"Y",0,"{EF3F1C70-B77E-441B-A37C15BC43658DB6}",0,1012,5245
485,"Y",0,"{4ABB4767-9445-4E51-9C2D8C02C4E59FAB}",0,1012,5246
485,"Y",0,"{CBDFAB24-C0D6-4CCA-A119D1859081A919}",0,1012,5247
485,"Y",0,"{C4877ADB-5D4F-45AF-B8779322C0D030FE}",0,1012,5248
485,"Y",0,"{EE9208D2-A08B-4541-8C78E7709673D1EA}",0,1012,5249
485,"Y",0,"{84CACEB9-A79C-48D3-B47D3ECEDE7E16C2}",0,1012,5250
485,"Y",0,"{7AF9A375-1DFB-4C05-B0F4E5AA049B5224}",0,1012,5251
485,"Y",0,"{B0FBED02-5CCF-495D-ACA7E7871CC315A7}",0,1012,5252
485,"Y",0,"{9DCCCE43-E93A-41D7-86B2FDC026A56F89}",0,1012,5253
485,"Y",0,"{620C4EED-362E-48AF-94CBD22CC99B2FE8}",0,1012,5254
485,"Y",0,"{441731EF-83C4-4AAA-9D2375536B7E1E5E}",0,1012,5255
485,"Y",0,"{74BBBE02-6746-446F-A66B110E12169AF4}",0,1012,5256
485,"Y",0,"{0BCBFE5B-AB31-4F85-ACEDBDF565F04819}",0,1012,5257
485,"Y",0,"{CD53B6F6-5FE8-4EC4-887C87035E51FC87}",0,1012,5258
485,"Y",0,"{37AF4261-2A47-4DA1-B13687AC036C75E2}",0,1012,5259
485,"Y",0,"{EF00B2B7-0A56-43C6-901FC005B3AC5A04}",0,1012,5260
485,"Y",0,"{BE971025-D46E-4216-89AC6AB4635C964B}",0,1012,5261
485,"Y",0,"{4BEE03A5-2E90-4296-822F838599B6E1B3}",0,1012,5262
485,"Y",0,"{31F23732-CA91-42C5-AABAE12AC59CDB01}",0,1012,5263
485,"Y",0,"{54D024C5-B33C-4328-820D7EABB423AF05}",0,1012,5264
485,"Y",0,"{692DCE8C-FA12-4EF8-80F5C3784C51D6A6}",0,1012,5265
485,"Y",0,"{025B357B-1F41-452A-9266597E726B9AA4}",0,1012,5266
485,"Y",0,"{35CCC5A2-EE0F-4897-86EF3F01422414FF}",0,1012,5267
485,"Y",0,"{DC831E4F-B8BD-450A-B271204B9EF6E8F7}",0,1012,5268
485,"Y",0,"{EB167F3D-441C-4BD6-930F3E43E086939D}",0,1012,5269
485,"Y",0,"{8D29DC34-349B-4B02-AB681EF5463E98F3}",0,1012,5270
485,"Y",0,"{6DE8E841-A8AE-4229-8341DE0357DC3DA0}",0,1012,5271
485,"Y",0,"{E46CE202-6A14-4A90-BC8B41E168169E0C}",0,1012,5272
485,"Y",0,"{EBCBCC36-3BE8-4B39-BE377A9C5B4A3F18}",0,1012,5273
485,"Y",0,"{0D9BE96E-1F83-45FF-8DA899C91FF7422B}",0,1012,5274
485,"Y",0,"{B647ACAE-4E72-4EEE-824893F115CC73D4}",0,1012,5275
485,"Y",0,"{B19A7C69-602B-4EB6-AF13444F900A7E72}",0,1012,5276
485,"Y",0,"{BAE48885-212C-4790-813BF8FF3A1A7283}",0,1012,5277
485,"Y",0,"{BAB0EAF9-D16F-44C4-8B8C787DA89D8B0D}",0,1012,5278
485,"Y",0,"{CDC46D48-C315-4F43-A01E228D4F482F42}",0,1012,5279
485,"Y",0,"{F4A2CFA9-DEE8-4081-B8EBC19DDC950365}",0,1012,5280
485,"Y",0,"{13C9F767-BAF4-4EDB-9F580400A07B9449}",0,1012,5281
485,"Y",0,"{8C12AD95-C002-42B0-9C6D142FF45A2200}",0,1012,5282
485,"Y",0,"{C339C3A9-44C3-46B2-AC40CC0B48DA0F1B}",0,1012,5283
485,"Y",0,"{DBA5B3A5-E626-47E0-BA8DBCBA41BBC4E2}",0,1012,5284
485,"Y",0,"{496621CE-F19D-4AD5-9BB8B0A8A91F814F}",0,1012,5285
485,"Y",0,"{6D2715DC-B080-4EDE-8BE0A4464773E86B}",0,1012,5286
485,"Y",0,"{94D0FDC8-F2C3-431B-8FEF080C4940F575}",0,1012,5287
485,"Y",0,"{F1034BFE-8317-4E2D-966ABCC5B9E06FF7}",0,1012,5288
485,"Y",0,"{FDFA5554-4EC0-4572-9BD232DC86E8E7DB}",0,1012,5289
485,"Y",0,"{516A5810-9300-40C9-8D08EE51FE7F7160}",0,1012,5290
485,"Y",0,"{3A1983CF-0FC8-42E4-9AEE9D1C4DDD831B}",0,1012,5291
485,"Y",0,"{8348DAC5-A8CD-414A-B7BE955A33010AC2}",0,1012,5292
485,"Y",0,"{E171F1F6-86DE-4DDC-88378652B9704049}",0,1012,5293
485,"Y",0,"{0635C1DF-0EC3-477B-AA9A21CED71BBF0D}",0,1012,5294
485,"Y",0,"{BE8218F7-B9FB-4A6D-A2F43E7A07562C28}",0,1012,5295
485,"Y",0,"{09B4B64D-294E-452B-86F721AA8CE57241}",0,1012,5296
485,"Y",0,"{3EB58707-B20D-4F61-A3CF08F61F4F8587}",0,1012,5297
485,"Y",0,"{429BD7C8-D7A9-41A9-9411E9F07A283018}",0,1012,5298
485,"Y",0,"{D5F6F2F6-9312-45C4-B5A50978E469E2BC}",0,1012,5299
485,"Y",0,"{350DB0FF-A214-461F-9057D0F27C58A2B1}",0,1012,5300
485,"Y",0,"{164D0F54-C9E3-4CEE-89715EFD89D33A73}",0,1012,5301
485,"Y",0,"{40710F9A-743D-40AA-90E3146015813B7A}",0,1012,5302
485,"Y",0,"{0043DF6A-FFB0-47F2-8CA3944E23D04541}",0,1012,5303
485,"Y",0,"{6D4B5B62-73FC-456A-9149EB11FB79F027}",0,1012,5304
485,"Y",0,"{5BEB8AC1-D539-4005-8C4C5E5D547F6345}",0,1012,5305
485,"Y",0,"{8D311AFD-79E6-48D1-B832212EF1DF9CF8}",0,1012,5306
485,"Y",0,"{93B0A279-6297-409A-AA8A02D5B971E8F9}",0,1012,5307
485,"Y",0,"{9F3F1E93-7E84-48CE-8F5E239987296F53}",0,1012,5308
485,"Y",0,"{1C9784C5-3259-4304-A85B0F30A0C541CA}",0,1012,5309
485,"Y",0,"{E823597F-72CE-4DDC-A4E9344F0ADBF375}",0,1012,5310
485,"Y",0,"{99A22FFA-EC32-4C86-A7AF1FF37EBED333}",0,1012,5311
485,"Y",0,"{28D3503F-0386-42DE-8F67FE7D68226D7D}",0,1012,5312
485,"Y",0,"{C972F1F4-70F3-4D31-AC2B8451F3B2CCCC}",0,1012,5313
485,"Y",0,"{EE112D16-BCB8-4436-90A1051FF28EF8EF}",0,1012,5314
485,"Y",0,"{EEB1F1F5-4C11-44A8-984A88934286E66B}",0,1012,5315
485,"Y",0,"{4208541E-BD43-44BB-A6B1EFD03137F929}",0,1012,5316
485,"Y",0,"{BF100312-5DC1-49A9-928EFDE41A18B3A8}",0,1012,5317
485,"Y",0,"{BF7B5770-2D22-44DF-AAC400584C6C8AEB}",0,1012,5318
